Start Year,start_month_sin,start_month_cos,start_day_sin,start_day_cos,event_duration_log,magnitude_missing,magnitude_scaled,country_freq,mag_scale_Km2,mag_scale_Kph,mag_scale_Moment_Magnitude,mag_scale_Unknown,mag_scale_Vaccinated,mag_scale_C,region_Africa,region_Americas,region_Asia,region_Europe,region_Oceania,subregion_Australia and New Zealand,subregion_Central Asia,subregion_Eastern Asia,subregion_Eastern Europe,subregion_Latin America and the Caribbean,subregion_Melanesia,subregion_Micronesia,subregion_Northern Africa,subregion_Northern America,subregion_Northern Europe,subregion_Polynesia,subregion_South-eastern Asia,subregion_Southern Asia,subregion_Southern Europe,subregion_Sub-Saharan Africa,subregion_Western Asia,subregion_Western Europe,assoc_freq,total_deaths_missing,no_injured_missing,no_affected_missing,no_homeless_missing,total_affected_missing,total_damage_usd_missing,total_damage_adjusted_usd_missing,reconstruction_costs_usd_missing,reconstruction_costs_adjusted_usd_missing,insured_damage_usd_missing,insured_damage_adjusted_usd_missing,aid_contribution_usd_missing,total_deaths_log,no_injured_log,no_affected_log,no_homeless_log,total_affected_log,total_damage_usd_log,total_damage_adjusted_usd_log,reconstruction_costs_usd_log,reconstruction_costs_adjusted_usd_log,insured_damage_usd_log,insured_damage_adjusted_usd_log,aid_contribution_usd_log,appeal_no,appeal_yes,ofda_bha_response_no,ofda_bha_response_yes,declaration_no,declaration_yes
2010,0.8660254037844387,-0.49999999999999983,0.7907757369376989,-0.6121059825476626,0.0,1,-0.08326978595425069,0.004292152514486015,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,1.0986122886681098,3.9318256327243257,7.557472901614746,7.934155233536322,7.557472901614746,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,1,0
2013,0.49999999999999994,-0.8660254037844387,-0.848644257494751,0.5289640103269624,4.110873864173311,1,-0.08326978595425069,0.00479290364117605,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,3.332204510175204,3.9318256327243257,9.557469903071384,7.934155233536322,9.557469903071384,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1997,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,0.0,1,-0.08326978595425069,0.0021460762572430075,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,5.225746673713202,7.934155233536322,5.225746673713202,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1983,-0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.020530796194291438,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,6.398594934535208,3.9318256327243257,8.517393171418904,7.934155233536322,8.517393171418904,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1991,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0037198655125545463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,12.618185607609803,7.934155233536322,12.618185607609803,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1992,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.05908863294942414,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,0,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,9.852246888342531,12.074162794638811,7.934155233536322,12.177076285088582,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2016,0.8660254037844387,-0.49999999999999983,-0.10116832198743204,-0.9948693233918952,1.9459101490553132,0,0.3470688262881808,0.004363688389727448,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,0,0,0,1,1,1,1,1,1,1,3.1780538303479458,3.9318256327243257,8.071218539969863,7.783640596221253,8.630700432209832,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2005,-0.8660254037844384,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,1.791759469228055,1,-0.08326978595425069,0.0032906502611059446,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7569926318048501,0,1,1,1,1,0,0,1,1,0,0,1,1.6094379124341003,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,13.45883704259595,13.932744109348489,13.244582780038517,13.459505389675746,11.775297421715827,12.249203971490777,6.620739651073516,1,0,1,0,1,0
1966,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.0,1,-0.08326978595425069,0.012161098791043708,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,2.70805020110221,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2010,1.0,6.123233995736766e-17,-0.72479278722912,0.6889669190756865,0.6931471805599453,0,1.6507399099139166,0.07024822948708777,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,1,1,1,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,0,1
2023,-2.4492935982947064e-16,1.0,-0.9680771188662041,-0.2506525322587213,1.3862943611198906,1,-0.08326978595425069,0.006867444023177623,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,1.0986122886681098,3.9318256327243257,10.153350928549719,7.934155233536322,10.153350928549719,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2012,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,1.6094379124341003,1,-0.08326978595425069,0.0022891480077258746,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,0,1,1,0,1,1,1,1,1,1,1,2.833213344056216,3.9318256327243257,9.210440366976517,7.934155233536322,3.9318256327243257,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2018,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.0,1,-0.08326978595425069,0.0034337220115888117,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7569926318048501,1,1,1,1,1,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2014,-0.8660254037844384,-0.5000000000000004,0.9680771188662043,-0.2506525322587204,2.0794415416798357,1,-0.08326978595425069,0.04549681665355176,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7569926318048501,0,1,0,1,0,0,0,1,1,1,1,1,3.871201010907891,3.9318256327243257,15.096444681204078,7.934155233536322,15.096444681204078,11.51293546492023,11.794390753201627,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2019,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,4.174387269895637,0,1.5910060499486425,0.007654338650833393,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07425423850060806,0,1,0,1,0,1,1,1,1,1,1,1,4.51085950651685,3.9318256327243257,12.360251896377848,7.934155233536322,12.360251896377848,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1988,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.01817011231132413,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,0,0,1,1,1,1,1,3.1780538303479458,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,6.398594934535208,7.373374309910049,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2000,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0025752915086916088,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,4.6913478822291435,3.9318256327243257,6.569481420414296,7.934155233536322,6.569481420414296,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,1,0
2005,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0014307175048286717,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0038629372630374133,0,0,1,1,0,1,1,1,1,1,1,1,0.6931471805599453,1.3862943611198906,9.210440366976517,7.934155233536322,1.3862943611198906,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2007,-0.4999999999999998,-0.8660254037844388,-0.72479278722912,0.6889669190756865,0.6931471805599453,1,-0.08326978595425069,0.00822662565276486,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,1,0,0,1,1,1,1,1,1,1,3.295836866004329,3.9318256327243257,9.210440366976517,7.3783837129967145,7.3783837129967145,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1995,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.007082051648901924,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,10.12667110305036,7.934155233536322,10.12667110305036,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2012,-0.8660254037844384,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,1.0986122886681098,1,-0.08326978595425069,0.04549681665355176,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07425423850060806,0,1,0,1,0,0,0,1,1,1,1,1,3.295836866004329,3.9318256327243257,9.154933364704444,7.934155233536322,9.154933364704444,9.680406499268875,9.992459506338392,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1994,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,4.143134726391533,1,-0.08326978595425069,0.0022891480077258746,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,1,1,1,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,7.601402334583733,8.350902451694811,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1972,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871355,0.0,1,-0.08326978595425069,0.03934473138278847,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,0,0,1,1,1,1,1,4.882801922586371,3.9318256327243257,12.861001210669146,7.934155233536322,12.861001210669146,9.61587214452889,11.630921811207626,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1987,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0.0,1,-0.08326978595425069,0.03498104299306102,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,0,1,0,0,1,1,1,1,1,1,1,3.6635616461296463,4.442651256490317,9.210440366976517,6.68586094706836,6.785587645007929,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2017,-0.8660254037844384,-0.5000000000000004,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0016453251305529723,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,1.9459101490553132,3.9318256327243257,9.90353755128617,7.934155233536322,9.90353755128617,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,0,1,1,0
2018,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763,1.0986122886681098,1,-0.08326978595425069,0.0026468273839330425,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.024251728612985,7.934155233536322,9.024251728612985,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2018,-0.4999999999999998,-0.8660254037844388,0.20129852008866006,0.9795299412524945,2.70805020110221,0,-0.08401998002560723,0.02281994420201731,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,0,1,1,0,1,1,1,1,1,1,1,4.787491742782046,10.799595985047786,9.210440366976517,7.934155233536322,10.799595985047786,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1979,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0.0,0,-0.0842726921766898,0.03498104299306102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7569926318048501,0,0,0,0,0,0,0,1,1,1,1,1,3.5553480614894135,3.8918202981106265,9.798182590890704,9.798182590890704,10.492634403077314,8.33110454805304,9.794676646677948,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1981,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264,0.0,1,-0.08326978595425069,0.02281994420201731,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,3.5263605246161616,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2004,-0.4999999999999998,-0.8660254037844388,0.20129852008866006,0.9795299412524945,0.0,0,-0.08404236310184597,0.005865941769797553,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,1,1,1,1,1,1,1,3.332204510175204,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2022,-0.8660254037844384,-0.5000000000000004,0.9884683243281114,0.1514277775045767,1.3862943611198906,1,-0.08326978595425069,0.0030760426353816438,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07425423850060806,0,0,0,1,0,1,1,1,1,1,1,1,0.6931471805599453,1.0986122886681098,10.65845863548799,7.934155233536322,10.658505636804035,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2000,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945,1.6094379124341003,1,-0.08326978595425069,0.05908863294942414,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04006009013520281,0,1,1,1,1,0,0,1,1,1,1,1,3.295836866004329,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,8.517393171418904,9.11701821474481,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2000,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,0.0,0,-0.07731299953587581,0.007368195149867658,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,0,1,1,0,1,1,1,1,1,1,1,2.9444389791664403,1.791759469228055,9.210440366976517,7.934155233536322,1.791759469228055,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2011,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,2.1972245773362196,1,-0.08326978595425069,0.03934473138278847,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04006009013520281,1,1,0,1,0,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,13.010108035857762,7.934155233536322,13.010108035857762,6.068425588244111,6.400257445308821,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
1998,0.8660254037844387,-0.49999999999999983,0.8978045395707416,-0.4403941515576344,0.0,0,-0.08427485828084194,0.015523284927391086,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7569926318048501,0,0,0,1,0,1,1,1,1,1,1,1,2.5649493574615367,3.4339872044851463,7.974532844130228,7.934155233536322,7.984803389734406,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2015,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306,1.0986122886681098,1,-0.08326978595425069,0.0038629372630374133,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,2.5649493574615367,3.9318256327243257,9.90353755128617,7.934155233536322,9.90353755128617,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2025,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,4.844187086458591,1,-0.08326978595425069,0.0066528363974533225,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.019600829816152802,0,0,0,1,0,1,1,1,1,1,1,1,4.02535169073515,4.59511985013459,12.15056522099821,7.934155233536322,12.151083054563282,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,0,1
2000,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624,0.6931471805599453,1,-0.08326978595425069,0.0017168610057944058,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04006009013520281,0,1,0,1,0,0,0,1,1,0,0,1,0.6931471805599453,3.9318256327243257,7.937731775260109,7.934155233536322,7.937731775260109,11.51293546492023,12.112673638271591,13.244582780038517,13.459505389675746,10.757924157061597,11.357662500116598,6.620739651073516,1,0,1,0,1,0
2021,1.2246467991473532e-16,-1.0,-0.8978045395707417,-0.44039415155763423,0.0,1,-0.08326978595425069,0.012018027040560842,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0029329708848987767,0,1,0,1,0,1,1,1,1,1,1,1,0.6931471805599453,3.9318256327243257,6.398594934535208,7.934155233536322,6.398594934535208,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2005,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,5.1647859739235145,1,-0.08326978595425069,0.0037198655125545463,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,3.044522437723423,3.9318256327243257,4.9344739331306915,7.934155233536322,4.9344739331306915,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2005,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0.0,0,-0.05543534759929897,0.008727376779454897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,1,1,1,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2018,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0.6931471805599453,1,-0.08326978595425069,0.05908863294942414,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569926318048501,1,1,0,1,0,0,0,1,1,1,1,1,2.9444389791664403,3.9318256327243257,14.403297778421795,7.934155233536322,14.403297778421795,11.68940499028055,11.911929746816156,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2014,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,1.6094379124341003,1,-0.08326978595425069,0.07024822948708777,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7569926318048501,0,1,1,1,1,0,0,1,1,1,1,1,2.5649493574615367,3.9318256327243257,9.210440366976517,7.934155233536322,8.699681400989514,7.601402334583733,7.8826922062890254,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2022,0.8660254037844387,-0.49999999999999983,-0.9987165071710528,-0.05064916883871355,0.6931471805599453,1,-0.08326978595425069,0.0030045067601402104,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07425423850060806,0,0,1,0,0,1,1,1,1,1,1,1,2.4849066497880004,2.6390573296152584,9.210440366976517,6.2166061010848646,6.2422232654551655,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2002,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0032191143858645113,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,3.9318256327243257,3.9318256327243257,6.115892125483034,7.934155233536322,6.115892125483034,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2006,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,4.442651256490317,1,-0.08326978595425069,0.005865941769797553,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,0,1,0,1,0,1,1,1,1,1,1,1,3.8066624897703196,3.9318256327243257,6.3473892096560105,7.934155233536322,6.3473892096560105,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
2000,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,0.0,1,-0.08326978595425069,0.0071535875241433575,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7569926318048501,1,1,0,1,0,1,1,1,1,1,1,1,2.9444389791664403,3.9318256327243257,9.727585347544357,7.934155233536322,9.727585347544357,11.141876276228,11.837737123384356,13.244582780038517,13.459505389675746,12.07254696717504,12.552562396037683,6.620739651073516,1,0,1,0,1,0
